iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,2020-09-14,118911,317,1259.857,10922,19,49.429,6739.817,17.967,71.408,619.054,1.077,2.802,1.17,,,,,,,,,1046,295374,16.742,0.059,3092,0.175,0.407,2.5,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-15,119553,642,1256.571,10963,41,48,6776.205,36.388,71.222,621.377,2.324,2.721,1.15,,,,,,,,,2013,297387,16.856,0.114,3164,0.179,0.397,2.5,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-16,121525,1972,1337,10996,33,42.143,6887.977,111.772,75.781,623.248,1.87,2.389,1.14,,,,,,,,,5210,302597,17.151,0.295,3380,0.192,0.396,2.5,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-17,122257,732,1293,11029,33,40,6929.467,41.489,73.287,625.118,1.87,2.267,1.12,,,,,,,,,6330,308927,17.51,0.359,3858,0.219,0.335,3,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-18,124129,1872,1342.429,11044,15,29.714,7035.571,106.104,76.088,625.969,0.85,1.684,1.11,,,,,,,,,4648,313575,17.773,0.263,3831,0.217,0.35,2.9,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-19,125620,1491,1309.857,11084,40,31.429,7120.08,84.509,74.242,628.236,2.267,1.781,1.1,,,,,,,,,6664,320239,18.151,0.378,4192,0.238,0.312,3.2,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-20,126419,799,1117.857,11090,6,26.714,7165.367,45.287,63.36,628.576,0.34,1.514,1.08,,,,,,,,,3440,323679,18.346,0.195,4193,0.238,0.267,3.8,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-21,126711,292,1114.286,11095,5,24.714,7181.917,16.55,63.157,628.859,0.283,1.401,1.07,,,,,,,,,729,324408,18.387,0.041,4148,0.235,0.269,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-22,127643,932,1155.714,11126,31,23.286,7234.743,52.825,65.505,630.616,1.757,1.32,1.07,,,,,,,,,2535,326943,18.531,0.144,4222,0.239,0.274,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-23,129892,2249,1195.286,11171,45,25,7362.215,127.472,67.748,633.167,2.551,1.417,1.06,,,,,,,,,6145,333088,18.879,0.348,4356,0.247,0.274,3.6,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-24,131146,1254,1269.857,11213,42,26.286,7433.291,71.076,71.975,635.547,2.381,1.49,1.04,,,,,,,,,4339,337427,19.125,0.246,4071,0.231,0.312,3.2,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-25,132475,1329,1192.286,11236,23,27.429,7508.618,75.327,67.578,636.851,1.304,1.555,1.03,,,,,,,,,4397,341824,19.374,0.249,4036,0.229,0.295,3.4,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-26,133981,1506,1194.429,11273,37,27,7593.977,85.359,67.7,638.948,2.097,1.53,1.01,,,,,,,,,5958,347782,19.712,0.338,3935,0.223,0.304,3.3,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-27,134747,766,1189.714,11279,6,27,7637.394,43.417,67.432,639.288,0.34,1.53,1,,,,,,,,,2716,350498,19.866,0.154,3831,0.217,0.311,3.2,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-28,134965,218,1179.143,11280,1,26.429,7649.75,12.356,66.833,639.345,0.057,1.498,0.99,,,,,,,,,723,351221,19.907,0.041,3830,0.217,0.308,3.2,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-29,135749,784,1158,11312,32,26.571,7694.187,44.437,65.635,641.159,1.814,1.506,0.98,,,,,,,,,3380,354601,20.099,0.192,3951,0.224,0.293,3.4,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-09-30,137047,1298,1022.143,11355,43,26.286,7767.757,73.57,57.935,643.596,2.437,1.49,0.97,,,,,,,,,5317,359918,20.4,0.301,3833,0.217,0.267,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-01,138584,1537,1062.571,11433,78,31.429,7854.873,87.116,60.226,648.017,4.421,1.781,0.97,,,,,,,,,5085,365003,20.688,0.288,3939,0.223,0.27,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-02,139534,950,1008.429,11495,62,37,7908.719,53.846,57.157,651.531,3.514,2.097,0.96,,,,,,,,,4543,369546,20.946,0.257,3960,0.224,0.255,3.9,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-03,140351,817,910,11597,102,46.286,7955.026,46.307,51.578,657.312,5.781,2.623,0.95,,,,,,,,,3268,372814,21.131,0.185,3576,0.203,0.254,3.9,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-04,141034,683,898.143,11647,50,52.571,7993.738,38.712,50.906,660.146,2.834,2.98,0.96,,,,,,,,,2461,375275,21.27,0.139,3540,0.201,0.254,3.9,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-05,141339,305,910.571,11681,34,57.286,8011.025,17.287,51.611,662.073,1.927,3.247,0.96,,,,,,,,,1020,376295,21.328,0.058,3582,0.203,0.254,3.9,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-06,142056,717,901,11702,21,55.714,8051.665,40.639,51.068,663.264,1.19,3.158,0.97,,,,,,,,,2576,378871,21.474,0.146,3467,0.197,0.26,3.8,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-07,143531,1475,926.286,11743,41,55.429,8135.267,83.602,52.501,665.587,2.324,3.142,0.97,,,,,,,,,5215,384086,21.77,0.296,3453,0.196,0.268,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-08,145045,1514,923,12141,398,101.143,8221.08,85.813,52.315,688.146,22.558,5.733,0.97,,,,,,,,,4780,388866,22.041,0.271,3409,0.193,0.271,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-09,145848,803,902,12175,34,97.143,8266.593,45.514,51.125,690.073,1.927,5.506,0.96,,,,,,,,,3768,392634,22.254,0.214,3298,0.187,0.273,3.7,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-10,146828,980,925.286,12188,13,84.429,8322.139,55.546,52.445,690.81,0.737,4.785,0.96,,,,,,,,,5946,398580,22.591,0.337,3681,0.209,0.251,4,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-11,147033,205,857,12191,3,77.714,8333.758,11.619,48.574,690.98,0.17,4.405,0.96,,,,,,,,,1041,399621,22.65,0.059,3478,0.197,0.246,4.1,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-12,147315,282,853.714,12218,27,76.714,8349.742,15.984,48.388,692.51,1.53,4.348,0.98,,,,,,,,,1001,400622,22.707,0.057,3475,0.197,0.246,4.1,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-13,148171,856,873.571,12235,17,76.143,8398.26,48.518,49.514,693.474,0.964,4.316,0.99,,,,,,,,,2780,403402,22.865,0.158,3504,0.199,0.249,4,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-14,149083,912,793.143,12264,29,74.429,8449.951,51.692,44.955,695.118,1.644,4.219,1,,,,,,,,,4493,407895,23.119,0.255,3401,0.193,0.233,4.3,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-15,150360,1277,759.286,12306,42,23.571,8522.331,72.38,43.036,697.498,2.381,1.336,1.01,,,,,,,,,5167,413062,23.412,0.293,3457,0.196,0.22,4.6,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-16,151659,1299,830.143,12357,51,26,8595.958,73.627,47.052,700.389,2.891,1.474,1.02,,,,,,,,,4556,417618,23.67,0.258,3569,0.202,0.233,4.3,people tested,,,,,,,,,,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-17,152422,763,799.143,12375,18,26.714,8639.204,43.246,45.295,701.409,1.02,1.514,1.02,,,,,,,,,2900,420518,23.835,0.164,3134,0.178,0.255,3.9,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-18,153289,867,893.714,12387,12,28,8688.345,49.141,50.655,702.089,0.68,1.587,1.03,,,,,,,,,4357,424875,24.082,0.247,3608,0.204,0.248,4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-19,153423,134,872.571,12395,8,25.286,8695.941,7.595,49.457,702.543,0.453,1.433,1.04,,,,,,,,,566,425441,24.114,0.032,3546,0.201,0.246,4.1,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-20,154115,692,849.143,12404,9,24.143,8735.163,39.222,48.129,703.053,0.51,1.368,1.06,,,,,,,,,2131,427572,24.235,0.121,3453,0.196,0.246,4.1,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-21,155625,1510,934.571,12453,49,27,8820.749,85.586,52.971,705.83,2.777,1.53,1.07,,,,,,,,,6148,433720,24.583,0.348,3689,0.209,0.253,3.9,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-22,156451,826,870.143,12500,47,27.714,8867.566,46.817,49.319,708.494,2.664,1.571,1.08,,,,,,,,,4673,438393,24.848,0.265,3619,0.205,0.24,4.2,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-23,158270,1819,944.429,12528,28,24.429,8970.666,103.1,53.53,710.081,1.587,1.385,1.09,,,,,,,,,9421,447814,25.382,0.534,4314,0.245,0.219,4.6,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-24,159614,1344,1027.429,12542,14,23.857,9046.843,76.177,58.234,710.874,0.794,1.352,1.09,,,,,,,,,7363,455177,25.799,0.417,4951,0.281,0.208,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-25,161635,2021,1192.286,12553,11,23.714,9161.393,114.549,67.578,711.498,0.623,1.344,1.09,,,,,,,,,10124,465301,26.373,0.574,5775,0.327,0.206,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-26,162178,543,1250.714,12573,20,25.429,9192.17,30.777,70.89,712.631,1.134,1.441,1.07,,,,,,,,,1421,466722,26.454,0.081,5897,0.334,0.212,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-27,163192,1014,1296.714,12588,15,26.286,9249.643,57.473,73.497,713.482,0.85,1.49,1.05,,,,,,,,,4557,471279,26.712,0.258,6244,0.354,0.208,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-28,164908,1716,1326.143,12608,20,22.143,9346.905,97.262,75.165,714.615,1.134,1.255,1.03,,,,,,,,,6215,477494,27.064,0.352,6253,0.354,0.212,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-29,166302,1394,1407.286,12622,14,17.429,9425.916,79.011,79.764,715.409,0.794,0.988,1.01,,,,,,,,,6957,484451,27.458,0.394,6580,0.373,0.214,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-30,167147,845,1268.143,12632,10,14.857,9473.81,47.894,71.878,715.976,0.567,0.842,0.98,,,,,,,,,3446,487897,27.654,0.195,5726,0.325,0.221,4.5,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-10-31,168192,1045,1225.429,12670,38,18.286,9533.04,59.23,69.457,718.129,2.154,1.036,0.97,,,,,,,,,5435,493332,27.962,0.308,5451,0.309,0.225,4.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-01,169194,1002,1079.857,12684,14,18.714,9589.833,56.793,61.206,718.923,0.794,1.061,0.96,,,,,,,,,3751,497083,28.174,0.213,4540,0.257,0.238,4.2,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-02,169562,368,1054.857,12692,8,17,9610.691,20.858,59.789,719.376,0.453,0.964,0.95,,,,,,,,,1328,498411,28.25,0.075,4527,0.257,0.233,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-03,170110,548,988.286,12698,6,15.714,9641.751,31.06,56.016,719.716,0.34,0.891,0.94,,,,,,,,,1820,500231,28.353,0.103,4136,0.234,0.239,4.2,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-04,171433,1323,932.143,12704,6,13.714,9716.738,74.987,52.833,720.056,0.34,0.777,0.93,,,,,,,,,5308,505539,28.654,0.301,4006,0.227,0.233,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-05,171783,350,783,12730,26,15.429,9736.576,19.838,44.38,721.53,1.474,0.874,0.92,,,,,,,,,2675,508214,28.805,0.152,3395,0.192,0.231,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-06,172508,725,765.857,12761,31,18.429,9777.669,41.093,43.408,723.287,1.757,1.045,0.93,,,,,,,,,4363,512577,29.053,0.247,3526,0.2,0.217,4.6,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-07,173486,978,756.286,12815,54,20.714,9833.102,55.433,42.866,726.348,3.061,1.174,0.94,,,,,,,,,4104,516681,29.285,0.233,3336,0.189,0.227,4.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-08,174907,1421,816.143,12830,15,20.857,9913.643,80.542,46.259,727.198,0.85,1.182,0.95,,,,,,,,,6742,523423,29.667,0.382,3763,0.213,0.217,4.6,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-09,175269,362,815.286,12839,9,21,9934.161,20.518,46.21,727.708,0.51,1.19,0.95,,,,,,,,,1556,524979,29.756,0.088,3795,0.215,0.215,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-10,175711,442,800.143,12849,10,21.571,9959.213,25.052,45.352,728.275,0.567,1.223,0.94,,,,,,,,,1950,526929,29.866,0.111,3814,0.216,0.21,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-11,176630,919,742.429,12920,71,30.857,10011.302,52.088,42.08,732.299,4.024,1.749,0.94,,,,,,,,,4173,531102,30.103,0.237,3652,0.207,0.203,4.9,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-12,177513,883,818.571,12946,26,30.857,10061.35,50.048,46.396,733.773,1.474,1.749,0.95,,,,,,,,,3401,534503,30.295,0.193,3756,0.213,0.218,4.6,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-13,178674,1161,880.857,12977,31,30.857,10127.155,65.805,49.927,735.53,1.757,1.749,0.95,,,,,,,,,4586,539089,30.555,0.26,3787,0.215,0.233,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-14,179627,953,877.286,12997,20,26,10181.17,54.016,49.724,736.664,1.134,1.474,0.95,,,,,,,,,4385,543474,30.804,0.249,3828,0.217,0.229,4.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-15,180295,668,769.714,13008,11,25.429,10219.032,37.862,43.627,737.287,0.623,1.441,0.96,,,,,,,,,3145,546619,30.982,0.178,3314,0.188,0.232,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-16,180676,381,772.429,13016,8,25.286,10240.627,21.595,43.781,737.741,0.453,1.433,0.96,,,,,,,,,1376,547995,31.06,0.078,3288,0.186,0.235,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-17,181104,428,770.429,13025,9,25.143,10264.886,24.259,43.668,738.251,0.51,1.425,0.96,,,,,,,,,2026,550021,31.175,0.115,3299,0.187,0.234,4.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-18,182250,1146,802.857,13052,27,18.857,10329.841,64.955,45.506,739.781,1.53,1.069,0.97,,,,,,,,,4863,554884,31.451,0.276,3397,0.193,0.236,4.2,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-19,183246,996,819,13073,21,18.143,10386.294,56.453,46.421,740.971,1.19,1.028,0.97,,,,,,,,,5020,559904,31.735,0.285,3629,0.206,0.226,4.4,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-20,183840,594,738,13095,22,16.857,10419.961,33.668,41.829,742.218,1.247,0.955,0.98,,,,,,,,,3702,563606,31.945,0.21,3502,0.198,0.211,4.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-21,184876,1036,749.857,13139,44,20.286,10478.681,58.72,42.502,744.712,2.494,1.15,0.98,,,,,,,,,4985,568591,32.227,0.283,3588,0.203,0.209,4.8,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-22,185643,767,764,13201,62,27.571,10522.154,43.473,43.303,748.226,3.514,1.563,0.99,,,,,,,,,6437,575028,32.592,0.365,4058,0.23,0.188,5.3,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-23,185944,301,752.571,13225,24,29.857,10539.215,17.061,42.655,749.587,1.36,1.692,1,,,,,,,,,2049,577077,32.708,0.116,4155,0.236,0.181,5.5,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-24,186436,492,761.714,13264,39,34.143,10567.101,27.886,43.174,751.797,2.211,1.935,1,,,,,,,,,2700,579777,32.861,0.153,4251,0.241,0.179,5.6,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-25,187230,794,711.429,13288,24,33.714,10612.105,45.004,40.323,753.157,1.36,1.911,1.01,,,,,,,,,3423,583200,33.055,0.194,4045,0.229,0.176,5.7,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2020-11-26,188138,908,698.857,13316,28,34.714,10663.57,51.465,39.611,754.744,1.587,1.968,1.03,,,,,,,,,5559,588759,33.371,0.315,4122,0.234,0.17,5.9,people tested,,,,,,,,,,52.78,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759
