UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Guillermo Lasso,@LassoGuillermo,2021-04-12T03:18:25.000Z,"Muchas gracias Presidente 
@IvanDuque
 por su compromiso con fortalecer la relación entre Colombia y Ecuador. Gracias por su invitación al país, desde ya empieza el trabajo por una América Latina más próspera y democrática.Citar Tweet
Iván Duque
@IvanDuque
 · 11 abr.
Felicitamos a @LassoGuillermo por su elección como Presidente de #Ecuador. Hace unos minutos dialogamos y hablamos de trabajar juntos por la región; Continuaremos fortaleciendo nuestras relaciones comerciales, de seguridad e integración andina para beneficio de nuestros países.",165,"1,3 mil","7,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T17:04:06.000Z,"Por un Ecuador unido, donde se respeten las diferencias y se trabaje por el bienestar de las familias ecuatorianas, hoy más que nunca debemos encontrarnos por un verdadero cambio. 

ENCONTRÉMONOS PARA LOGRARLO. 

#EncontrémonosPorEcuador
#LassoPresidente2021",77,485,"2,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T16:06:30.000Z,"Estos 11 años, cada encuentro, recorrido y conversación, todas las propuestas que construimos juntos y la lucha diaria por un mejor país, son por ustedes.

¡GRACIAS! Estoy eternamente agradecido por su apoyo. EL CAMBIO VIENE. 

#EncontrémonosPorEcuador
#LassoPresidente2021",408,"1,8 mil","9,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T14:54:58.000Z,"Quiero un futuro digno para los ecuatorianos y que todos sus sueños se hagan realidad.

Por eso hoy y siempre los invito a encontrarnos en el camino hacia un Ecuador con bienestar, seguridad y felicidad. 

#EncontrémonosPorEcuador
#LassoPresidente2021",193,1 mil,"4,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T13:29:52.000Z,"Con tu voto, lograremos el ECUADOR DEL ENCUENTRO. 

Gracias a nuestros voluntarios a nivel nacional, a todos los sectores de la sociedad civil y a cada familia ecuatoriana por su respaldo.

Hoy nos encontramos por el país. 

#EncontrémonosPorEcuador
#LassoPresidente2021",411,"1,9 mil","8,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T11:45:35.000Z,"Todos los logros de mi vida significan muy poco comparados con el honor de servirlos. 

HOY ES EL GRAN DÍA, ¡juntos podemos más! 

#EncontrémonosPorEcuador0:57
45,9 mil reproducciones",266,"1,2 mil","5,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T01:45:12.000Z,"Gracias por darme la oportunidad de construir el Ecuador del encuentro. 

#JuntosLoEstamosLogrando 
#EncontrémonosParaLograrlo",681,"2,4 mil","11,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-11T00:05:44.000Z,"Falta poco para el Ecuador del encuentro. 

Los invito a encontrarnos en la vida, por nosotros y nuestras familias. El 11 de Abril es un día histórico que marcará el inicio de un verdadero cambio en el país. 

#JuntosLoEstamosLogrando",212,"1,1 mil","4,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-10T21:15:56.000Z,"Gracias a todos los emprendedores que apoyan nuestras propuestas de menos trabas y más libertad. 

Nosotros les daremos la oportunidad de iniciar sus propios negocios, generar más ingresos y crear empleos para miles de familias ecuatorianas. 

#JuntosLoEstamosLogrando",112,621,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T21:48:21.000Z,"Con el trabajo y el esfuerzo honrado, se puede progresar. 

A todos los ecuatorianos: PERSEVEREN, vamos a salir adelante y a construir todos juntos un país de oportunidades.

#JuntosLosEstamosLogrando",222,"1,4 mil","4,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T20:48:04.000Z,"Necesitamos encontrarnos UNIDOS, respetando nuestras diferencias para salir adelante de esta crisis.

ESTE ES EL ECUADOR QUE TÚ Y YO SOÑAMOS, EL ECUADOR DEL ENCUENTRO. 

#JuntosLoEstamosLogrando",199,"1,4 mil","4,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T19:15:59.000Z,"Es para mí un motivo de agradecimiento que cientos de ecuatorianos nos hayan acompañado al pie del Río Guayas, para con entusiasmo llevar nuestro mensaje del Ecuador del encuentro. 

La diversidad es una de las mayores riquezas de la vida. Hoy, frente a Guayaquil, lo demostramos.",161,1 mil,"4,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T19:16:01.000Z,"En sus canoas, familias de la Isla Puná, Puerto Roma, Punta de Piedra, La Unión, Daule, Durán y varios lugares de Guayas, le dijeron SÍ al ENCUENTRO POR EL CAMBIO. Gracias por ser parte de este proyecto nacional que busca el bienestar.

Vamos juntos, ¡SIN MIEDO A LOGRARLO!",72,480,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T20:09:47.000Z,"Este 11 de Abril, el país nos necesita unidos. El domingo iniciamos una nueva etapa de progreso en la que todos podamos vivir mejor. 

Les pido que me den la oportunidad de servirles y todos juntos construir EL ECUADOR DEL ENCUENTRO. 

#JuntosLoEstamosLogrando",54,296,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T19:56:36.000Z,"BIENVENIDOS AL ECUADOR DEL ENCUENTRO. 

Conmigo, todas las familias ecuatorianas tendrán la certeza de que contarán con un Presidente que siempre los apoye.

¡Gracias! 

#JuntosLoEstamosLogrando",170,"1,3 mil","4,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T17:02:26.000Z,"Estimadas 
@EcMujeres
, quiero compartirles el Compromiso que firmé por los derechos de las niñas y mujeres. Es un compromiso que cumpliré. Además destinaré todos los recursos necesarios para implementar la Ley para prevenir y erradicar la violencia contra las mujeres.Citar Tweet
Coalición Nacional de Mujeres del Ecuador
@EcMujeres
 · 6 abr.
La Coalición Nacional de Mujeres del Ecuador invita a los candidatos @ecuarauz y @LassoGuillermo a firmar el Pacto Político-Fiscal que proteja los derechos de #NiñasYMujeres. #UnPactoJustoPorEllas. Aquí nuestra invitación pública: ",135,741,"2,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T16:35:20.000Z,"CIERRE DE CAMPAÑA EN GUAYAQUIL. 

Los invito a este encuentro por el Ecuador desde mis redes sociales a la 1:00 PM. ¡EL CAMBIO VIENE! 

FB: https://facebook.com/LassoGuillermo/videos/472190753922669/…
YT: https://youtu.be/k_kyNzLz8a8

#JuntosLoEstamosLogrando 
#EncontrémonosParaLograrlo",118,404,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T20:09:47.000Z,"Este 11 de Abril, el país nos necesita unidos. El domingo iniciamos una nueva etapa de progreso en la que todos podamos vivir mejor. 

Les pido que me den la oportunidad de servirles y todos juntos construir EL ECUADOR DEL ENCUENTRO. 

#JuntosLoEstamosLogrando",54,296,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T19:56:36.000Z,"BIENVENIDOS AL ECUADOR DEL ENCUENTRO. 

Conmigo, todas las familias ecuatorianas tendrán la certeza de que contarán con un Presidente que siempre los apoye.

¡Gracias! 

#JuntosLoEstamosLogrando",170,"1,3 mil","4,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T17:02:26.000Z,"Estimadas 
@EcMujeres
, quiero compartirles el Compromiso que firmé por los derechos de las niñas y mujeres. Es un compromiso que cumpliré. Además destinaré todos los recursos necesarios para implementar la Ley para prevenir y erradicar la violencia contra las mujeres.Citar Tweet
Coalición Nacional de Mujeres del Ecuador
@EcMujeres
 · 6 abr.
La Coalición Nacional de Mujeres del Ecuador invita a los candidatos @ecuarauz y @LassoGuillermo a firmar el Pacto Político-Fiscal que proteja los derechos de #NiñasYMujeres. #UnPactoJustoPorEllas. Aquí nuestra invitación pública: ",135,741,"2,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-08T16:35:20.000Z,"CIERRE DE CAMPAÑA EN GUAYAQUIL. 

Los invito a este encuentro por el Ecuador desde mis redes sociales a la 1:00 PM. ¡EL CAMBIO VIENE! 

FB: https://facebook.com/LassoGuillermo/videos/472190753922669/…
YT: https://youtu.be/k_kyNzLz8a8

#JuntosLoEstamosLogrando 
#EncontrémonosParaLograrlo",118,404,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-07T00:10:19.000Z,"De todo corazón, te pido que me des la oportunidad de trabajar por el bienestar de tus seres queridos. En 5 días juntos lograremos un cambio en democracia. Gracias por tanto amor y cariño, gracias por su incondicional apoyo. 

¡EL CAMBIO VIENE! 

#JuntosLoEstamosLogrando",177,567,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T22:36:56.000Z,"Gracias a los millones de personas que demuestran su apoyo desde sus casas, en los barrios y en la redes sociales. Gracias de todo corazón, nos emociona verlos y nos honra sentir tantas demostraciones de cariño.

#JuntosLoEstamosLogrando",134,681,"2,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T19:57:49.000Z,"Luchamos por un país seguro, donde puedas opinar diferente, salir a la calle sin miedo y CAMINAR LIBRE. Nuestra prioridad es tu seguridad en el hogar, el trabajo y centros educativos.

De eso se trata el Ecuador del encuentro, de tu bienestar.

#JuntosLoEstamosLogrando ",136,709,"2,5 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T17:50:33.000Z,"Quiero un país donde todos los ecuatorianos tengan una vida digna, con un trabajo estable y seguridad social. Nuestro gran reto es construir un mejor país para ti y tu familia. 

GRACIAS CAÑAR, gracias Azogues. Los mejores días están cerca. 

#JuntosLoEstamosLogrando",163,797,"3,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T16:19:57.000Z,"Esta elección se trata del campo y la ruralidad, de los agricultores y ganadores que trabajan sin descanso, de la falta de educación, de los médicos rurales y cada comunidad que ha sido abandonada. 

Este 11 de Abril, nos encontramos por ustedes. 

#JuntosLoEstamosLogrando0:16
10,1 mil reproducciones",66,406,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T15:15:40.000Z,"Faltan 5 días para que hagamos historia juntos. 

#JuntosLoEstamosLogrando",490,"1,4 mil",6 mil
Guillermo Lasso,@LassoGuillermo,2021-04-06T13:45:42.000Z,"¡Hemos recorrido todas las provincias de la Amazonía! Ayer en Zamora Chinchipe sentí más que nunca las ganas de trabajar unidos por el cambio.

GRACIAS, mil veces gracias por su apoyo. Estamos aquí por ustedes y para lograr juntos un mejor Ecuador. 

#JuntosLoEstamosLogrando ",138,630,"2,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-06T00:00:00.000Z,"Juntos podemos más. 

Todos los logros de mi vida significan muy poco comparados con el honor de servirlos. 

Este 11 de Abril, les pido de todo corazón que nos den esa oportunidad, votando por nosotros.

#JuntosLoEstamosLogrando 
#EncontrémonosParaLograrlo",331,"1,2 mil","3,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-05T22:43:48.000Z,"Cuento con ustedes para lograr juntos este gran cambio. 

#JuntosLoEstamosLogrando ",847,"2,4 mil","9,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T21:04:53.000Z,"A los agricultores y ganaderos: en nuestro gobierno, nos dedicaremos al desarrollo del campo y la ruralidad. ¡Gracias por su apoyo! Cuenten con nosotros. 

#EncontrémonosParaLograrlo",121,556,"1,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T19:40:17.000Z,"Los ecuatorianos siempre tendrán en mí un punto de apoyo. Estamos logrando el Ecuador del encuentro. 

#EncontrémonosParaLograrlo ",175,811,"3,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T18:35:14.000Z,"Impulsaremos la rehabilitación y construcción de caminos vecinales, y proyectos de agua potable y alcantarillado para beneficiar a miles de familias. 

Encontrémonos por un Ecuador unido. 

#EncontrémonosParaLograrlo",99,490,"1,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T17:01:55.000Z,"Estamos a una semana de cambiar la historia del Ecuador y darle el cambio positivo que el país necesita. 

#EncontrémonosParaLograrlo ",355,"1,2 mil","4,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T15:35:14.000Z,"Juntos estamos logrando un verdadero cambio. EL PAÍS ES PRIMERO. 

Gracias por ser parte del Ecuador del encuentro. 

#EncontrémonosParaLograrlo0:40
25,6 mil reproducciones",109,657,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-04T01:17:05.000Z,"MANABÍ CON EDUCACIÓN SUPERIOR Y DE CALIDAD. 

En la provincia los jóvenes sueñan con libertad para estudiar la carrera que ellos quieran. En el Ecuador del encuentro, ampliaremos la oferta universitaria, con carreras en línea y técnicas. ¡GRACIAS! 

#EncontrémonosParaLograrlo",195,621,"2,5 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-03T23:58:52.000Z,"En Esmeraldas y en el Ecuador, #TodosConLasso. 

Los mejores días están cerca para los esmeraldeños con bienestar, trabajo y seguridad. Mi compromiso con la provincia es firme, garantizaremos sus derechos y libertades. ¡Gracias por la apertura! 

#EncontrémonosParaLograrlo",142,667,"2,5 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-03T22:59:36.000Z,"El PLAN EQUIDAD RURAL ofrece a los agricultores:

 Asociatividad y mejores precios 
 Capacitación y asistencia técnica 
 Riego parcelario y maquinaria gratuita
 Salud, educación y vivienda  

¡Encontrémonos por el desarrollo de la agricultura!

#EncontrémonosParaLograrlo",80,364,1 mil
Guillermo Lasso,@LassoGuillermo,2021-04-03T21:51:13.000Z,"Hoy, desde Esmeraldas, me comprometo a que en mi Gobierno crearemos la Secretaría Técnica del Decenio Para Los Afrodescendientes para garantizar la resolución de la ONU que promueve el ejercicio de los derechos y las libertades del pueblo afrodescendiente.",389,1 mil,"4,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-02T12:36:19.000Z,"En el Chimborazo con mi esposa. 

Gracias por creer en nosotros, el cambio está cerca. ¡Lo estamos logrando! 

#EncontrémonosParaLograrlo",1 mil,"1,4 mil","9,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-01T23:52:55.000Z,"¡GRACIAS RIOBAMBA! 

Chimborazo va por el encuentro entre ecuatorianos y un país unido en la diversidad. Necesitamos de ti para construir un Ecuador con empleo, bienestar y oportunidades. Estamos cada vez más cerca de lograrlo. 

#EncontrémonosParaLograrlo",178,731,"3,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-01T21:41:12.000Z,"¡Tercera provincia del día! Visitamos Chimborazo para conversar con familias de Colta. Así se fortalece el Ecuador del encuentro. 

Siempre estaré agradecido de compartir con ustedes este camino hacia un mejor país. Lo vamos a lograr. 

#EncontrémonosParaLograrlo",147,569,"2,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-01T19:28:53.000Z,"Arrancamos en Bolívar. 

El Ecuador del encuentro se enriquece con las propuestas de las comunidades que sueñan con equidad rural, agua potable, vivienda, empleo, salud y educación para todas las familias de la provincia.

En 10 días, #EncontrémonosParaLograrlo. ",136,486,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-01T17:34:44.000Z,"Si nos unimos en una sola fuerza, lograremos el Ecuador que todos queremos.

Falta poco, cuento contigo. 

#EncontrémonosParaLograrlo ",652,"1,8 mil","6,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-04-01T14:33:12.000Z,"Muchas gracias a los recicladores, al colectivo Frente Al Ambiente, organizaciones de la sociedad civil y a los vecinos de Solanda por entregarnos sus propuestas para lograr bienestar. 

De eso se trata el Ecuador del encuentro, de trabajar unidos. 

#EncontrémonosParaLograrlo",114,431,"1,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-31T22:23:14.000Z,"Es urgente un Ecuador con respeto a la diversidad, un país donde todos vivan seguros. 

Lucharemos por la igualdad de oportunidades para la población trans y los ecuatorianos LGBTIQ+ en el trabajo, en centros educativos, en el campo y las ciudades. 

#DíaDeLaVisibilidadTrans",484,987,"2,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-31T21:47:57.000Z,"Hace un año con 
@SalvarVidasEC
 empezamos a llevar insumos médicos a hospitales y centros de salud en los 221 cantones del Ecuador. 

Muchas gracias a los ecuatorianos que se han unido a esta causa. Nuestra labor para salvar vidas continúa.  

#EncontrémonosParaLograrloCitar Tweet
Salvar Vidas Ecuador
@SalvarVidasEC
 · 31 mar.
En los momentos más críticos, nació @SalvarVidasEC. La salud de los ecuatorianos unió al país y miles decidieron aportar a esta causa para llevar insumos médicos y enfrentar el COVID-19 a nivel nacional.

Estaremos siempre agradecidos de poder seguir salvando vidas con su apoyo.",124,456,"1,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-31T21:01:54.000Z,"El deporte es bienestar. En Quito recibimos el Plan #EcuadorEsDeporte, hecho por la sociedad civil, deportistas y expertos. En el país hay talento inigualable que necesita apoyo y estas propuestas son el camino. 

Tienen mi compromiso para lograrlo, #EncontrémonosPorElDeporte. ",72,345,"1,4 mil"
Alfredo Borrero,@ABorreroVega,2021-03-29T21:49:39.000Z,Estuvimos en Bolívar realizando brigadas médicas. #EncontrémonosPorLaSalud,57,307,1 mil
Guillermo Lasso,@LassoGuillermo,2021-03-30T14:01:38.000Z,"Tendremos escuelas rurales equipadas con nuevas tecnologías. Vamos a promover la innovación en la educación de los niños y jóvenes. 

¡Juntos lo haremos posible! Necesitamos de ti para lograrlo.

#EncontrémonosParaLograrlo",216,525,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-30T01:25:05.000Z,"Hoy estuvimos de Michelasso en Guayaquil con jóvenes y luego en un conversatorio con más de 700 estudiantes por zoom. 

¡Seguimos encontrándonos por el emprendimiento y la educación! 

#EncontrémonosParaLograrlo",199,430,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-29T21:55:41.000Z,"La falta de universidades y el cierre de institutos educativos afecta a miles de familias en todo el Ecuador. 

En nuestro gobierno, ampliaremos la oferta universitaria y vamos a reabrir las escuelas y colegios. 

#EncontrémonosParaLograrlo0:22
13,7 mil reproducciones",199,328,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-29T17:46:53.000Z,"Agradezco a la 
@feupeecuador
 y 
@FepeNacional
 por impulsar este espacio para conversar de educación superior. 

Seguimos encontrándonos por los jóvenes, para que tengan acceso a una educación de calidad, becas, internet gratuito y LIBERTAD DE ESTUDIAR.

#EncontrémonosParaLograrlo",113,303,"1,1 mil"
FEUPE,@feupeecuador,2021-03-27T22:16:39.000Z," Los invitamos a conectarse desde la Página oficial de 
@feupeecuador
 en Facebook. Al conversatorio con 
@LassoGuillermo
.
#YparaLasUniversidadesQué 
 Esperamos aceptación del próximo conversatorio con 
@ecuarauz
#YparaLasUniversidadesQué
Las IES particulares del país ¡PRESENTES!",39,60,367
Guillermo Lasso,@LassoGuillermo,2021-03-29T15:17:37.000Z,"Como padres y madres, nuestra razón de luchar es el futuro de nuestros hijos. 

Garantizaremos que los jóvenes vayan a la universidad y sean grandes profesionales. 

#EncontrémonosParaLograrlo",137,378,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-29T05:01:21.000Z,"A todos los emprendedores ecuatorianos: sueñen y emprendan. Nosotros impulsaremos su liderazgo con menos trabas y más libertad. Muchas gracias a la 
@aeiecuador
 y 
@Hora25Ec
 por promover este encuentro. 

#EncontrémonosParaLograrlo",195,490,"1,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-29T04:58:26.000Z,"Asumo el compromiso con la 
@aeiecuador
 de impulsar el emprendimiento. Trabajaremos con la sociedad civil para apoyar a los emprendedores y a la innovación. En mí van a encontrar a un Presidente que promoverá la libertad para emprender y el empleo.

#EncontrémonosParaLograrlo",226,735,"3,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-28T15:04:28.000Z,"El camino hacia un Ecuador verde empieza por la protección de la Amazonía, las comunidades y la naturaleza. 

ENCONTRÉMONOS PARA LOGRARLO. 

#EncontrémonosPorLaAmazonía",100,462,"1,7 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-28T00:09:04.000Z,"3 provincias en 1 día. 

Nuestro último encuentro del día fue en Tena, capital de Napo. Gracias a las comunidades de la región por recibirnos con tanto entusiasmo. El compromiso es firme: bienestar, seguridad y cambio para la Amazonía. 

#EncontrémononosParaLograrlo",225,608,"2,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-27T22:27:15.000Z,"Ecuador será moderno, verde y sustentable. Hay todo un mundo de oportunidades que debemos aprovechar, desde agricultura limpia hasta economía circular.

Encontrémonos por la protección a la naturaleza. 

#EncontrémonosParaLograrlo",176,622,2 mil
Guillermo Lasso,@LassoGuillermo,2021-03-27T20:02:35.000Z,"¡Qué gran día en la Amazonía! 

Ahora estamos en Orellana compartiendo con familias de El Coca. Muy agradecido de compartir este sábado con comunidades de la región. 

#EncontrémonosPorLaAmazonía",260,776,"3,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-27T17:17:56.000Z,"¡Sábado recorriendo la Amazonía!

Arrancamos en Sucumbíos con madres y padres, jóvenes y adultos mayores. Aquí es urgente crear políticas públicas para: 

 Proteger a comunidades y la naturaleza
 Educación, salud y seguridad
 Crear empleo

#EncontremonosPorLaAmazonía",184,525,"2,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-27T15:35:24.000Z,"Haremos del Ecuador un destino verde, impulsando el turismo sostenible con menos trabas y más libertad. 

#EncontrémonosParaLograrlo",102,456,"1,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-27T03:57:13.000Z,"Yeah, I can do both.",451,"1,2 mil",8 mil
Guillermo Lasso,@LassoGuillermo,2021-03-27T00:53:23.000Z,"El Agro tecnificado = más trabajo, productividad, ingresos y bienestar para el campo y la ruralidad. 

#EncontrémonosParaLograrlo",117,339,"1,2 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-26T23:03:29.000Z,"¡Continuamos nuestro recorrido en Los Ríos!

Aumentaremos los ingresos de las familias en Mocache con trabajos bien remunerados, iniciativas de emprendimiento y créditos baratos. Sueñan con un futuro seguro y lo vamos a lograr. 

Gracias por recibirnos en su hogar. ",101,318,"1,4 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-25T14:10:02.000Z,"Desde la noche del debate están subidos todos los documentos para que los leas Andrés, esperamos no los manipules, ni hagas montajes.

https://guillermolasso.ec/andres-no-mientas-otra-vez/…

#AndrésNoMientasOtraVezCitar Tweet
Andrés Arauz
@ecuarauz
 · 25 mar.
A mí sí me gusta leer. Aquí esperando a que publique todo lo que prometió en el debate. Si es que publica, ojalá publique la voluminosa información completita y sin trampitas.",902,"1,7 mil","4,9 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-25T00:28:30.000Z,"La labor de las mujeres en el sector camaronero es admirable, definitivamente son agentes del cambio. Hoy en El Oro escuchamos sus luchas diarias y conversamos de nuestras propuestas para ellas: trabajos bien remunerados, seguridad social, capacitaciones y apoyo integral. ",102,327,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-25T00:29:12.000Z,"También presentamos propuestas para los camaroneros que aumentarán la competitividad y productividad del sector. 

#EncontrémonosConLosCamaroneros 
#EncontrémonosParaLograrlo",54,156,562
Guillermo Lasso,@LassoGuillermo,2021-03-24T23:13:14.000Z,"Gabriela, tu hija está orgullosa de ti. Te escuché y sé que lo das todo por ella. Mi compromiso es contigo y con todas las mujeres del país. 

Vamos a impulsar el emprendimiento, espacios de liderazgo, trabajos bien pagados y programas de capacitación.

#EncontrémonosParaLograrlo0:35
15,2 mil reproducciones",153,346,"1,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-24T22:34:34.000Z,"En Puerto Bolívar nos encontramos junto a varios Alcaldes de El Oro, donde conversamos de creación de empleo, el futuro del agro y la reactivación económica.

Gracias por la apertura. Es necesario escucharnos por el bienestar de los orenses.  

#EncontrémonosParaLograrlo",96,336,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-24T21:04:11.000Z,"La única reunión que he mantenido con Yaku Pérez fue pública, transparente y los únicos temas que tratamos fueron los que conocieron todos los ecuatorianos. Ese es el espíritu democrático de quienes queremos un verdadero cambio, diálogo y transparencia.Citar Tweet
La Posta Ec
@LaPosta_Ecu
 · 24 mar.
La campaña se pone on fire con las acusaciones que hizo Yaku Pérez en contra de Lasso y Arauz. Pérez afirmó que ambos buscan su apoyo político para la segunda vuelta con vueltas truchas. ¿Qué le ofrecieron? Te lo contamos. https://pic.twitter.com/Vs1BudSFqf",364,567,"1,8 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-24T19:30:48.000Z,"El Guabo es hogar de miles de agricultores en El Oro. Compartimos con bananeros el PLAN EQUIDAD RURAL, que ofrece al agro:

 Acceso a créditos baratos
 Asistencia técnica 
 Educación, salud, vivienda y seguridad 

Encontrémonos por más productos agrícolas competitivos. ",208,274,846
Guillermo Lasso,@LassoGuillermo,2021-03-24T17:24:21.000Z,"En Pichincha tuvimos maravillosos encuentros con miembros de comunidades indígenas y representantes de cooperativas de ahorro y crédito. En la tarde compartimos con jóvenes. 

TODOS queremos un Ecuador con bienestar, #EncontrémonosParaLograrlo. 

¡GRACIAS! ",117,279,"1,1 mil"
Alfredo Borrero,@ABorreroVega,2021-03-24T16:41:09.000Z,"Nos reunimos con el Secretario del Estado de Maryland y conversamos sobre futuras capacitaciones de manejo de crisis y desastres para nuestros médicos y militares. Maryland tiene la Academia Naval más grande del país y el mejor hospital de Estados Unidos, Johns Hopkins Hospital.",88,416,"1,3 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T21:05:08.000Z,"Mi compromiso es trabajar de la mano con todos los sectores ciudadanos, encontrarnos para mejorar la economía del país y defender los derechos de cada ecuatoriano.Citar Tweet
#ResistenciaEC
@ResistenciaEC1
 · 22 mar.
Este 11 de abril, vamos a escribir un nuevo capítulo en la historia de nuestro país. (Video parte 2/2)

#Elecciones2021Ec
#ResistenciaEC #UnidosGanamos
Mostrar este hilo",95,231,836
Guillermo Lasso,@LassoGuillermo,2021-03-22T21:04:30.000Z,"Este es el Ecuador del encuentro que buscamos construir. Un país con diversidad de opiniones, pero unido por un futuro mejor. Gracias por su generosidad, en democracia los derechos humanos deben prevalecer. Juntos lo lograremos.Citar Tweet
#ResistenciaEC
@ResistenciaEC1
 · 22 mar.
Es hora de volver a estar juntos, como estuvimos en la resistencia por más de 10 años, es hora de cerrar el capítulo del odio y la venganza. (Video parte 1/2)

#Elecciones2021Ec
#ResistenciaEC #UnidosGanamos
Mostrar este hilo",128,343,"1,1 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T20:28:13.000Z,"Vamos a liderar la transición hacia una economía verde. Para ser mejores socios del mundo, debemos encontrarnos por la naturaleza. Estas son nuestras propuestas para que el Ecuador asuma su destino como el líder ambiental del planeta.  

#EncontrémonosParaLograrlo ",65,233,837
Guillermo Lasso,@LassoGuillermo,2021-03-22T17:43:19.000Z,"El trabajo honesto te lleva al éxito.0:42
52,9 mil reproducciones",318,1 mil,"3,6 mil"
Guillermo Lasso,@LassoGuillermo,2021-03-22T16:28:39.000Z,"ENCONTRÉMONOS POR EL ECUADOR. 

#EncontrémonosParaLograrlo",69,284,992
Guillermo Lasso,@LassoGuillermo,2021-03-22T14:45:50.000Z,"El agua es un recurso que debe ser valorado y consumido conscientemente. Es vital y urgente protegerlo para que todos los ecuatorianos accedan a agua limpia y de calidad. 

¡AGUA PARA EL ECUADOR! 

#EncontrémonosParaLograrlo
#DíaMundialDelAgua",80,204,776
Guillermo Lasso,@LassoGuillermo,2021-03-22T13:20:21.000Z,"Iniciamos el día en 
@ecuavisa
 y una cadena con radios de la Costa. Esta semana continuaremos encontrándonos con ecuatorianos en todo el país para lograr juntos un verdadero cambio. 

¡Feliz lunes! Faltan 20 días para las elecciones. 

#EncontrémonosParaLograrlo",166,310,"1,9 mil"
